K_EMPRESA,ANIO,MES,FOLIO,FECHA,CONCESIONARIO,EMPRESA,L_TOTAL_E,L_PREPAGO_E,L_POSPAGOC_E,L_POSPAGOL_E,K_GRUPO,GRUPO
C323,2016,10,107206,15-oct-16,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"117,224","117,224",,,C323,QBO CEL
C323,2016,11,107206,15-nov-16,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"121,319","121,319",,,C323,QBO CEL
C323,2016,12,107206,15DEC2016,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"124,258","124,258",,,C323,QBO CEL
C323,2017,1,107206,15JAN2017,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"126,797","126,797",,,C323,QBO CEL
C323,2017,2,107206,15-feb-17,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"129,685","129,685",,,C323,QBO CEL
C323,2017,3,107206,15-mar-17,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"132,001","132,001",,,C323,QBO CEL
C323,2017,4,107206,15APR2017,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"136,873","136,873",,,C323,QBO CEL
C323,2017,5,107206,15-may-17,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"150,185","150,185",,,C323,QBO CEL
C323,2017,6,107206,15-jun-17,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"161,636","161,636",,,C323,QBO CEL
C323,2017,7,107206,15-jul-17,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"164,985","164,985",,,C323,QBO CEL
C323,2017,8,107206,15AUG2017,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"167,178","167,178",,,C323,QBO CEL
C323,2017,9,107206,15-sep-17,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"168,845","168,845",,,C323,QBO CEL
C323,2017,10,107206,15-oct-17,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"170,204","170,204",,,C323,QBO CEL
C323,2017,11,107206,15-nov-17,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"171,366","171,366",,,C323,QBO CEL
C323,2017,12,107206,15DEC2017,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"171,822","171,822",,,C323,QBO CEL
C323,2018,1,107206,15JAN2018,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"172,370","172,370",,,C323,QBO CEL
C323,2018,2,107206,15-feb-18,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"172,946","172,946",,,C323,QBO CEL
C323,2018,3,107206,15-mar-18,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"173,522","173,522",,,C323,QBO CEL
C323,2018,4,107206,15APR2018,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"176,957","176,957",,,C323,QBO CEL
C323,2018,5,107206,15-may-18,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"178,554","178,554",,,C323,QBO CEL
C323,2018,6,107206,15-jun-18,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"179,572","179,572",,,C323,QBO CEL
C323,2018,7,107206,15-jul-18,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"180,651","180,651",,,C323,QBO CEL
C323,2018,8,107206,15AUG2018,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"181,520","181,520",,,C323,QBO CEL
C323,2018,9,107206,15-sep-18,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"182,212","182,212",,,C323,QBO CEL
C323,2018,10,107206,15-oct-18,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"182,751","182,751",,,C323,QBO CEL
C323,2018,11,107206,15-nov-18,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"183,132","183,132",,,C323,QBO CEL
C323,2018,12,107206,15DEC2018,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"183,424","183,424",,,C323,QBO CEL
C323,2019,1,107206,15JAN2019,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"183,536","183,536",,,C323,QBO CEL
C323,2019,2,107206,15-feb-19,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"183,715","183,715",,,C323,QBO CEL
C323,2019,3,107206,15-mar-19,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"183,852","183,852",,,C323,QBO CEL
C323,2019,4,107206,15APR2019,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"183,826","183,826",,,C323,QBO CEL
C323,2019,5,107206,15-may-19,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"183,767","183,767",,,C323,QBO CEL
C323,2019,6,107206,15-jun-19,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"183,723","183,723",,,C323,QBO CEL
C323,2019,7,107206,15-jul-19,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"183,668","183,668",,,C323,QBO CEL
C323,2019,8,107206,15AUG2019,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"183,646","183,646",,,C323,QBO CEL
C323,2019,9,107206,15-sep-19,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"183,769","183,769",,,C323,QBO CEL
C323,2019,10,107206,15-oct-19,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"183,879","183,879",,,C323,QBO CEL
C323,2019,11,107206,15-nov-19,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"183,991","183,991",,,C323,QBO CEL
C323,2019,12,107206,15DEC2019,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"184,123","184,123",,,C323,QBO CEL
C323,2020,1,107206,15JAN2020,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"184,195","184,195",,,C323,QBO CEL
C323,2020,2,107206,15-feb-20,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"184,477","184,477",,,C323,QBO CEL
C323,2020,3,107206,15-mar-20,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"184,611","184,611",,,C323,QBO CEL
C323,2020,4,107206,15APR2020,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"184,437","184,437",,,C323,QBO CEL
C323,2020,5,107206,15-may-20,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"184,650","184,650",,,C323,QBO CEL
C323,2020,6,107206,15-jun-20,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"184,833","184,833",,,C323,QBO CEL
C656,2015,10,107239,15-oct-15,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"3,696","3,696",,,C656,WEEX
C656,2015,11,107239,15-nov-15,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"6,844","6,844",,,C656,WEEX
C656,2015,12,107239,15DEC2015,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"9,148","9,148",,,C656,WEEX
C656,2016,1,107239,15JAN2016,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"12,802","12,802",,,C656,WEEX
C656,2016,2,107239,15-feb-16,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"15,674","15,674",,,C656,WEEX
C656,2016,3,107239,15-mar-16,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"23,628","23,628",,,C656,WEEX
C656,2016,4,107239,15APR2016,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"28,255","28,255",,,C656,WEEX
C656,2016,5,107239,15-may-16,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"32,380","32,380",,,C656,WEEX
C656,2016,6,107239,15-jun-16,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"36,292","36,292",,,C656,WEEX
C656,2016,7,107239,15-jul-16,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"45,844","45,844",,,C656,WEEX
C656,2016,8,107239,15AUG2016,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"70,676","70,676",,,C656,WEEX
C656,2016,9,107239,15-sep-16,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"84,441","84,441",,,C656,WEEX
C656,2016,10,107239,15-oct-16,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"101,517","101,517",,,C656,WEEX
C656,2016,11,107239,15-nov-16,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"118,185","118,185",,,C656,WEEX
C656,2016,12,107239,15DEC2016,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"129,631","129,631",,,C656,WEEX
C656,2017,1,107239,15JAN2017,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"146,129","146,129",,,C656,WEEX
C656,2017,2,107239,15-feb-17,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"148,499","148,499",,,C656,WEEX
C656,2017,3,107239,15-mar-17,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"150,122","150,122",,,C656,WEEX
C656,2017,4,107239,15APR2017,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"150,807","150,807",,,C656,WEEX
C656,2017,5,107239,15-may-17,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"155,962","155,962",,,C656,WEEX
C656,2017,6,107239,15-jun-17,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"159,572","159,572",,,C656,WEEX
C656,2017,7,107239,15-jul-17,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"154,136","154,136",,,C656,WEEX
C656,2017,8,107239,15AUG2017,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"152,604","152,604",,,C656,WEEX
C656,2017,9,107239,15-sep-17,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"148,747","148,747",,,C656,WEEX
C656,2017,10,107239,15-oct-17,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"143,267","143,267",,,C656,WEEX
C656,2017,11,107239,15-nov-17,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"139,736","139,736",,,C656,WEEX
C656,2017,12,107239,15DEC2017,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"136,738","136,738",,,C656,WEEX
C656,2018,1,107239,15JAN2018,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"136,691","136,691",,,C656,WEEX
C656,2018,2,107239,15-feb-18,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"139,882","139,882",,,C656,WEEX
C656,2018,3,107239,15-mar-18,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"143,957","143,957",,,C656,WEEX
C656,2018,4,107239,15APR2018,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"153,250","153,250",,,C656,WEEX
C656,2018,5,107239,15-may-18,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"158,479","158,479",,,C656,WEEX
C656,2018,6,107239,15-jun-18,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"160,416","160,416",,,C656,WEEX
C656,2018,7,107239,15-jul-18,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"150,337","150,337",,,C656,WEEX
C656,2018,8,107239,15AUG2018,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"149,888","149,888",,,C656,WEEX
C656,2018,9,107239,15-sep-18,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"150,978","150,978",,,C656,WEEX
C656,2018,10,107239,15-oct-18,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"150,877","150,877",,,C656,WEEX
C656,2018,11,107239,15-nov-18,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"150,462","150,462",,,C656,WEEX
C656,2018,12,107239,15DEC2018,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"147,115","147,115",,,C656,WEEX
C656,2019,1,107239,15JAN2019,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"144,473","144,473",,,C656,WEEX
C656,2019,2,107239,15-feb-19,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"141,633","141,633",,,C656,WEEX
C656,2019,3,107239,15-mar-19,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"138,201","138,201",,,C656,WEEX
C656,2019,4,107239,15APR2019,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"136,237","136,237",,,C656,WEEX
C656,2019,5,107239,15-may-19,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"134,579","134,579",,,C656,WEEX
C656,2019,6,107239,15-jun-19,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"134,035","134,035",,,C656,WEEX
C656,2019,7,107239,15-jul-19,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"132,389","132,389",,,C656,WEEX
C656,2019,8,107239,15AUG2019,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"131,720","131,720",,,C656,WEEX
C656,2019,9,107239,15-sep-19,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"129,899","129,899",,,C656,WEEX
C656,2019,10,107239,15-oct-19,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"126,464","126,464",,,C656,WEEX
C656,2019,11,107239,15-nov-19,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"124,004","124,004",,,C656,WEEX
C656,2019,12,107239,15DEC2019,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"121,509","121,509",,,C656,WEEX
C656,2020,1,107239,15JAN2020,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"119,626","119,626",,,C656,WEEX
C656,2020,2,107239,15-feb-20,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"122,982","122,982",,,C656,WEEX
C656,2020,3,107239,15-mar-20,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"125,798","125,798",,,C656,WEEX
C656,2020,4,107239,15APR2020,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"121,516","121,516",,,C656,WEEX
C656,2020,5,107239,15-may-20,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"111,258","111,258",,,C656,WEEX
C656,2020,6,107239,15-jun-20,"TRUU INNOVATION, S.A.P.I. DE C.V.",WEEX,"102,999","102,999",,,C656,WEEX
C706,2016,11,107247,15-nov-16,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"1,491","1,491",,,C706,NEUS MOBILE
C706,2016,12,107247,15DEC2016,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"1,712","1,712",,,C706,NEUS MOBILE
C706,2017,1,107247,15JAN2017,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"1,862","1,862",,,C706,NEUS MOBILE
C706,2017,2,107247,15-feb-17,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"2,541","2,541",,,C706,NEUS MOBILE
C706,2017,3,107247,15-mar-17,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"2,543","2,543",,,C706,NEUS MOBILE
C706,2017,4,107247,15APR2017,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"2,837","2,837",,,C706,NEUS MOBILE
C706,2017,5,107247,15-may-17,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"2,852","2,852",,,C706,NEUS MOBILE
C706,2017,6,107247,15-jun-17,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"2,881","2,881",,,C706,NEUS MOBILE
C706,2017,7,107247,15-jul-17,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"3,128","3,128",,,C706,NEUS MOBILE
C706,2017,8,107247,15AUG2017,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"3,211","3,211",,,C706,NEUS MOBILE
C706,2017,9,107247,15-sep-17,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"3,919","3,919",,,C706,NEUS MOBILE
C706,2017,10,107247,15-oct-17,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"4,161","4,161",,,C706,NEUS MOBILE
C706,2017,11,107247,15-nov-17,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"4,215","4,215",,,C706,NEUS MOBILE
C706,2017,12,107247,15DEC2017,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"4,225","4,225",,,C706,NEUS MOBILE
C706,2018,1,107247,15JAN2018,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"4,398","4,398",,,C706,NEUS MOBILE
C706,2018,2,107247,15-feb-18,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"4,669","4,669",,,C706,NEUS MOBILE
C706,2018,3,107247,15-mar-18,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"5,379","5,379",,,C706,NEUS MOBILE
C706,2018,4,107247,15APR2018,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"5,794","5,794",,,C706,NEUS MOBILE
C706,2018,5,107247,15-may-18,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"5,938","5,938",,,C706,NEUS MOBILE
C706,2018,6,107247,15-jun-18,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"6,218","6,218",,,C706,NEUS MOBILE
C706,2018,7,107247,15-jul-18,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"6,690","6,690",,,C706,NEUS MOBILE
C706,2018,8,107247,15AUG2018,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"7,265","7,265",,,C706,NEUS MOBILE
C706,2018,9,107247,15-sep-18,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"7,628","7,628",,,C706,NEUS MOBILE
C706,2018,10,107247,15-oct-18,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"7,684","7,684",,,C706,NEUS MOBILE
C706,2018,11,107247,15-nov-18,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"7,958","7,958",,,C706,NEUS MOBILE
C706,2018,12,107247,15DEC2018,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"8,188","8,188",,,C706,NEUS MOBILE
C706,2019,1,107247,15JAN2019,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"7,273","7,273",,,C706,NEUS MOBILE
C706,2019,2,107247,15-feb-19,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"6,955","6,955",,,C706,NEUS MOBILE
C706,2019,3,107247,15-mar-19,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"6,896","6,896",,,C706,NEUS MOBILE
C706,2019,4,107247,15APR2019,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"5,854","5,854",,,C706,NEUS MOBILE
C706,2019,5,107247,15-may-19,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"6,850","6,850",,,C706,NEUS MOBILE
C706,2019,6,107247,15-jun-19,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"5,866","5,866",,,C706,NEUS MOBILE
C706,2019,7,107247,15-jul-19,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"5,899","5,899",,,C706,NEUS MOBILE
C706,2019,8,107247,15AUG2019,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"5,964","5,964",,,C706,NEUS MOBILE
C706,2019,9,107247,15-sep-19,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"6,015","6,015",,,C706,NEUS MOBILE
C706,2019,10,107247,15-oct-19,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"5,754","5,754",,,C706,NEUS MOBILE
C706,2019,11,107247,15-nov-19,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"5,656","5,656",,,C706,NEUS MOBILE
C706,2019,12,107247,15DEC2019,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"5,672","5,672",,,C706,NEUS MOBILE
C706,2020,1,107247,15JAN2020,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"5,478","5,478",,,C706,NEUS MOBILE
C706,2020,2,107247,15-feb-20,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"4,938","4,938",,,C706,NEUS MOBILE
C706,2020,3,107247,15-mar-20,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"4,806","4,806",,,C706,NEUS MOBILE
C706,2020,4,107247,15APR2020,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"4,795","4,795",,,C706,NEUS MOBILE
C706,2020,5,107247,15-may-20,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"4,744","4,744",,,C706,NEUS MOBILE
C706,2020,6,107247,15-jun-20,"NEUS MOBILE, S.A.P.I. DE C.V.",NEUS MOBILE,"4,177","4,177",,,C706,NEUS MOBILE
C051,2015,10,107326,15-oct-15,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"8,107,832","3,680,013","4,427,819",,G007,AT&T
C051,2015,11,107326,15-nov-15,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"8,383,449","3,932,615","4,450,834",,G007,AT&T
C051,2015,12,107326,15DEC2015,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"8,684,109","4,243,809","4,440,300",,G007,AT&T
C051,2016,1,107326,15JAN2016,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"8,872,722","4,467,194","4,405,528",,G007,AT&T
C051,2016,2,107326,15-feb-16,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"9,065,235","4,684,125","4,381,110",,G007,AT&T
C051,2016,3,107326,15-mar-16,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"9,212,592","4,854,613","4,357,979",,G007,AT&T
C051,2016,4,107326,15APR2016,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"9,334,789","4,877,750","4,457,039",,G007,AT&T
C051,2016,5,107326,15-may-16,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"9,743,116","5,215,610","4,527,506",,G007,AT&T
C051,2016,6,107326,15-jun-16,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"9,955,098","5,387,198","4,567,900",,G007,AT&T
C051,2016,7,107326,15-jul-16,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"10,235,937","5,600,981","4,634,956",,G007,AT&T
C051,2016,8,107326,15AUG2016,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"10,495,960","5,809,222","4,686,738",,G007,AT&T
C051,2016,9,107326,15-sep-16,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"10,698,408","5,965,789","4,732,619",,G007,AT&T
C051,2016,10,107326,15-oct-16,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"10,932,723","6,199,832","4,732,891",,G007,AT&T
C051,2016,11,107326,15-nov-16,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"11,351,030","6,548,793","4,802,237",,G007,AT&T
C051,2016,12,107326,15DEC2016,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"11,913,344","7,007,560","4,905,784",,G007,AT&T
C051,2017,1,107326,15JAN2017,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"12,230,306","7,203,578","5,026,728",,G007,AT&T
C051,2017,2,107326,15-feb-17,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"12,464,211","7,368,767","5,095,444",,G007,AT&T
C051,2017,3,107326,15-mar-17,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"12,503,185","7,441,232","5,061,953",,G007,AT&T
C051,2017,4,107326,15APR2017,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"12,462,550","7,218,457","5,244,093",,G007,AT&T
C051,2017,5,107326,15-may-17,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"12,669,857","7,404,625","5,265,232",,G007,AT&T
C051,2017,6,107326,15-jun-17,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"12,932,390","7,611,336","5,321,054",,G007,AT&T
C051,2017,7,107326,15-jul-17,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"13,198,554","7,817,323","5,381,231",,G007,AT&T
C051,2017,8,107326,15AUG2017,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"13,415,332","8,001,529","5,413,803",,G007,AT&T
C051,2017,9,107326,15-sep-17,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"13,611,604","8,189,399","5,422,205",,G007,AT&T
C051,2017,10,107326,15-oct-17,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"13,945,060","8,507,706","5,437,354",,G007,AT&T
C051,2017,11,107326,15-nov-17,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"14,416,457","8,925,982","5,490,475",,G007,AT&T
C051,2017,12,107326,15DEC2017,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"14,881,057","9,323,924","5,557,133",,G007,AT&T
C051,2018,1,107326,15JAN2018,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"15,057,934","9,471,571","2,525,178","3,061,185",G007,AT&T
C051,2018,2,107326,15-feb-18,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"15,328,345","9,725,434","2,566,266","3,036,645",G007,AT&T
C051,2018,3,107326,15-mar-18,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"15,444,817","9,815,172","2,616,900","3,012,745",G007,AT&T
C051,2018,4,107326,15APR2018,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"15,640,738","10,011,120","2,539,528","3,090,090",G007,AT&T
C051,2018,5,107326,15-may-18,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"15,864,502","10,219,243","2,578,984","3,066,275",G007,AT&T
C051,2018,6,107326,15-jun-18,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"16,060,880","10,424,056","2,608,983","3,027,841",G007,AT&T
C051,2018,7,107326,15-jul-18,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"16,293,625","10,727,756","2,691,478","2,874,391",G007,AT&T
C051,2018,8,107326,15AUG2018,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"16,500,376","10,952,767","2,697,304","2,850,305",G007,AT&T
C051,2018,9,107326,15-sep-18,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"16,753,322","11,207,722","2,696,992","2,848,608",G007,AT&T
C051,2018,10,107326,15-oct-18,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"17,028,398","11,463,550","2,726,015","2,838,833",G007,AT&T
C051,2018,11,107326,15-nov-18,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"17,365,939","11,792,183","2,721,764","2,851,992",G007,AT&T
